rusty	0.0	0.0	0.03	0.03
mildew	-0.86	-0.01	0.86	0.01
advertised	-1.22	-1.73	0.62	0.62
window	-1.37	1.23	0.47	0.28
unit	0.5	-0.01	0.5	0.01
sounded	0.0	-0.01	0.01	0.01
leg	0.0	-0.03	0.67	0.01
single	0.0	0.01	0.36	0.01
longer	0.0	0.0	0.0	0.0
requested	1.1	0.8	0.56	0.17
refund	-0.93	-0.94	0.93	0.5
town	0.0	0.0	0.0	0.0
favor	0.0	0.0	0.88	0.01
properties	0.0	-0.01	0.01	0.01
hampton	0.0	0.0	0.03	0.03
inn	-1.64	0.02	0.84	0.32
hilton	-0.43	-2.31	0.43	0.38
garden	0.0	0.02	0.03	0.03
nearby	0.0	0.0	0.0	0.0
often	-0.01	-0.0	0.01	0.01
offers	0.37	-0.08	0.4	0.4
save	0.56	-1.69	0.56	0.31
located	0.54	-1.04	0.18	0.18
pleased	1.18	0.0	0.41	0.0
sized	0.0	-1.03	0.0	0.23
settle	0.0	0.0	0.02	0.02
promised	0.0	-2.02	0.95	0.32
shrugged	0.0	0.02	0.03	0.03
shoulders	0.0	0.0	0.03	0.03
supposed	-1.78	0.0	0.91	0.0
refrigerator	0.0	0.03	0.01	0.01
bother	-0.0	0.02	0.01	0.01
convention	-0.57	0.0	0.62	0.0
held	0.01	0.0	0.01	0.01
figure	0.0	0.02	0.73	0.01
attendees	0.03	0.06	0.03	0.03
liked	0.64	0.0	0.32	0.0
assured	0.0	-0.04	0.79	0.01
deal	0.7	-0.64	0.12	0.43
racket	0.0	0.0	0.05	0.05
dissipated	0.0	0.0	0.03	0.03
ended	0.0	0.0	0.77	0.0
felt	0.44	-2.52	0.15	0.27
sorry	0.0	-1.4	0.79	0.36
consolation	0.0	0.0	0.05	0.05
vowed	0.0	0.0	0.05	0.05
chigaco	0.0	0.0	0.05	0.05
aunt	0.0	0.0	0.05	0.05
funeral	0.0	0.03	0.03	0.03
familiar	0.0	0.03	0.03	0.03
recommedations	0.0	0.0	0.05	0.05
sadly	0.0	-0.02	0.83	0.02
disappointing	-0.71	0.97	0.75	0.35
travel	0.58	0.22	0.12	0.22
entered	0.53	-1.87	0.53	0.4
strong	0.01	-0.01	0.01	0.01
greeted	0.0	0.51	0.0	0.2
side	0.66	-0.78	0.34	0.28
sensitive	0.0	-0.03	0.03	0.03
simply	0.0	0.0	0.0	0.0
moved	0.0	0.0	0.64	0.0
overwhelming	0.0	-0.03	0.03	0.03
happy	0.32	0.0	0.29	0.0
originally	-0.92	-1.77	0.92	0.92
exactly	0.01	-0.02	0.01	0.01
choice	0.0	0.0	0.0	0.0
refuse	0.0	0.0	0.03	0.03
transfering	0.0	0.0	0.05	0.05
settled	0.0	0.0	0.83	0.83
electrical	-0.03	0.0	0.03	0.03
outlet	0.0	0.0	0.03	0.03
sink	-0.59	0.0	0.61	0.0
annoyed	-0.8	0.04	0.8	0.01
mirror	-0.02	0.02	0.02	0.02
dryer	0.01	0.06	0.01	0.01
curling	0.0	0.0	0.05	0.05
iron	-0.88	0.0	0.9	0.01
absolutely	0.51	0.0	0.26	0.0
switch	-1.8	-0.03	0.94	0.01
towels	-0.03	-0.13	0.59	0.24
washcloths	0.0	0.0	0.03	0.03
hand	-0.29	0.0	0.35	0.0
days	-0.94	-0.29	0.24	0.12
housekeeping	-0.51	0.77	0.53	0.13
incredibly	0.38	0.0	0.39	0.01
requests	0.0	0.55	0.55	0.55
impressed	0.24	0.0	0.24	0.0
lackluster	-0.83	-0.01	0.83	0.02
par	-0.91	-0.69	0.92	0.42
things	0.3	0.0	0.34	0.0
vacation	-0.51	-1.45	0.25	0.67
mistake	-0.01	0.0	0.89	0.0
champagne	0.01	0.03	0.01	0.01
bottle	0.55	1.07	0.28	0.39
crudely	0.0	0.0	0.05	0.05
sheets	-1.48	-0.58	0.73	0.23
starched	0.0	0.0	0.05	0.05
military	0.0	0.0	0.03	0.03
stiffness	0.0	0.0	0.05	0.05
basically	0.0	0.01	0.62	0.01
stuck	0.0	-0.02	0.42	0.01
appalled	0.0	-0.01	0.86	0.01
shot	0.0	0.0	0.03	0.03
luster	0.0	0.0	0.05	0.05
design	0.01	0.01	0.01	0.01
hear	2.18	0.23	0.56	0.31
talk	0.01	0.0	0.5	0.01
opposite	-0.02	0.04	0.02	0.02
peaceful	0.0	0.0	0.03	0.03
appealing	0.0	0.0	0.05	0.05
romance	0.0	0.0	0.02	0.83
package	0.0	-1.22	0.0	0.63
jip	0.0	0.0	0.05	0.05
fun	2.46	-0.02	0.42	0.19
handle	-0.91	0.04	0.91	0.01
fought	0.0	0.0	0.05	0.05
couple	0.0	0.98	0.0	0.26
cancel	0.0	0.5	0.92	0.75
second	0.5	1.5	0.52	0.44
still	-0.37	1.48	0.43	0.32
percentage	0.0	0.02	0.03	0.03
telling	-0.62	0.02	0.67	0.01
happened	0.0	0.65	0.94	0.39
displeased	0.0	0.0	0.03	0.03
summer	0.0	-0.03	0.01	0.01
firstly	-0.03	-0.03	0.03	0.03
previous	0.02	0.5	0.01	0.56
dingy	0.0	0.01	0.79	0.01
function	0.0	0.01	0.62	0.01
late	0.43	0.26	0.49	0.18
tired	-0.29	0.57	0.36	0.25
lady	0.91	0.0	0.46	0.0
read	0.0	1.27	0.0	0.58
third	0.0	-0.93	0.5	0.5
allowed	-0.55	-0.04	0.55	0.01
keys	0.0	0.0	0.73	0.01
piece	0.0	0.0	0.03	0.03
retrieved	-0.03	0.0	0.03	0.03
dent	0.0	-0.08	0.03	0.03
driver	0.02	-0.08	0.02	0.02
mustang	0.0	-0.05	0.05	0.05
livid	0.0	-0.05	0.05	0.05
guy	-0.12	-0.01	0.83	0.01
insisting	0.0	-0.05	0.05	0.05
repaired	0.0	-0.06	0.03	0.03
warning	-0.83	0.0	0.83	0.02
expecting	0.0	-0.21	0.78	0.26
considering	-0.58	0.73	0.59	0.35
blankets	0.0	0.01	0.01	0.01
heating	-0.02	-0.04	0.02	0.02
system	-0.65	0.0	0.34	0.0
dysfunctional	0.0	0.0	0.05	0.05
meeting	0.0	-0.29	0.21	0.31
afternoon	0.0	-0.01	0.5	0.01
replacement	-0.86	0.01	0.86	0.01
coming	0.0	-0.23	0.39	0.2
expected	-0.64	-1.71	0.61	0.24
shuttle	0.0	0.01	0.01	0.01
airport	0.01	-0.03	0.32	0.4
advertises	0.0	-0.03	0.03	0.03
close	0.01	-0.54	0.24	0.12
distance	2.04	0.33	0.7	0.38
taxi	0.0	0.0	0.0	0.0
plane	0.0	0.03	0.03	0.03
traffic	-0.7	-2.43	0.74	0.53
hopes	0.0	-0.64	0.89	0.67
reasonably	0.0	0.0	0.02	0.02
beach	0.01	-0.09	0.01	0.01
access	-0.16	0.0	0.16	0.0
tuesday	0.0	0.11	0.03	0.03
immediately	-0.24	0.0	0.24	0.0
state	0.0	-0.02	0.01	0.01
disrepair	0.0	0.0	0.03	0.03
members	0.36	-0.0	0.36	0.01
maintenance	0.0	-0.01	0.94	0.01
lot	0.0	0.0	0.0	0.0
truck	0.0	0.0	0.03	0.03
nobody	-1.68	0.0	0.86	0.0
quaint	0.03	0.03	0.03	0.03
outdated	0.0	0.07	0.5	0.01
covering	-0.03	0.03	0.03	0.03
disinterested	0.03	0.03	0.03	0.03
girl	-0.59	0.0	0.61	0.35
working	-1.33	0.0	0.46	0.15
barely	0.71	-0.03	0.71	0.01
glanced	0.0	0.0	0.05	0.05
papers	0.0	0.0	0.03	0.03
slid	0.0	0.0	0.05	0.05
avoiding	0.0	0.0	0.05	0.05
eye	0.0	0.02	0.01	0.01
typing	0.0	0.0	0.03	0.03
nonsmoking	-0.04	0.0	0.02	0.02
distinct	0.0	0.0	0.02	0.02
cigarettes	0.0	0.0	0.03	0.03
upgraded	0.74	1.89	0.38	0.48
drinking	0.0	0.0	0.03	0.03
glasses	-1.53	0.0	0.77	0.01
basic	-0.41	-0.0	0.42	0.01
crt	0.0	0.0	0.05	0.05
fifteen	0.0	0.0	0.03	0.03
channel	0.0	-0.01	0.86	0.01
suppose	-0.71	0.04	0.73	0.01
alas	0.0	0.0	0.03	0.03
respite	0.0	0.0	0.03	0.03
forty	0.0	0.06	0.03	0.03
steak	0.01	-0.66	0.01	0.7
cooked	-0.01	0.0	0.01	0.01
pool	-0.09	0.0	0.09	0.0
hasty	0.0	0.0	0.05	0.05
uninterested	-0.03	-0.03	0.03	0.03
nowhere	0.0	0.01	0.67	0.01
decorated	1.04	0.47	0.54	0.18
wonderfully	0.0	0.0	0.01	0.01
romantic	0.0	-0.05	0.0	0.59
fiance	0.0	0.04	0.02	0.02
prefer	-0.01	-0.01	0.01	0.01
boutique	0.0	0.4	0.01	0.5
unique	0.02	-0.02	0.01	0.01
atmosphere	0.0	-1.64	0.75	0.42
expectations	-0.02	0.0	0.34	0.0
met	0.0	0.0	0.0	0.0
frankly	0.04	0.08	0.02	0.02
settings	0.0	0.0	0.05	0.05
polar	0.0	0.0	0.05	0.05
muffle	0.0	0.0	0.05	0.05
sound	0.21	-0.01	0.21	0.29
adjacent	0.0	0.01	0.01	0.01
loud	-0.88	0.0	0.86	0.0
indifferent	0.0	0.01	0.88	0.01
steep	-0.03	-0.06	0.03	0.03
character	0.0	0.0	0.03	0.03
force	-0.03	-0.03	0.03	0.03
throat	-0.05	-0.05	0.05	0.05
attacks	-0.03	-0.03	0.03	0.03
pocket	-0.03	-0.03	0.03	0.03
alright	0.03	0.01	0.62	0.01
needing	-0.09	-0.03	0.03	0.03
midweek	-0.05	-0.05	0.05	0.05
sightseer	-0.05	-0.05	0.05	0.05
clearly	-0.02	0.31	0.76	0.38
recession	-0.03	-0.0	0.03	0.03
stressful	-0.03	0.05	0.03	0.03
worry	0.0	-0.03	0.03	0.03
reached	-0.03	-0.06	0.03	0.03
forgets	-0.05	-0.05	0.05	0.05
month	-0.54	-0.02	0.55	0.01
helped	1.54	-0.65	0.52	0.35
waiting	-1.44	0.0	0.73	0.0
parked	0.02	0.04	0.02	0.02
tip	-0.78	-0.02	0.8	0.01
noticed	0.49	0.0	0.5	0.0
crumbs	0.0	-0.01	0.02	0.02
unfriendly	-2.69	-1.09	0.92	0.62
abassador	0.0	-0.05	0.03	0.03
august	0.02	0.01	0.02	0.02
attend	0.0	-0.05	0.01	0.01
water	-0.95	1.01	0.49	0.34
ahead	0.01	-0.03	0.01	0.01
ensure	-0.03	-0.11	0.03	0.03
sw	0.0	-0.09	0.05	0.05
allow	0.01	-0.05	0.55	0.01
watch	0.01	-1.07	0.01	0.61
airshow	0.0	-0.05	0.03	0.03
weather	0.01	-0.01	0.01	0.01
permit	0.0	-0.09	0.05	0.05
beaches	0.0	-0.09	0.05	0.05
west	0.03	0.0	0.03	0.03
overbooked	0.0	-0.05	0.03	0.03
event	0.0	-0.1	0.77	0.62
downgraded	0.0	-0.05	0.03	0.03
underwhelming	0.0	-0.02	0.03	0.03
worn	0.0	0.62	0.86	0.38
packed	0.0	-0.03	0.89	0.01
visited	-0.01	0.64	0.01	0.42
prepared	-0.0	-0.04	0.01	0.01
cater	0.0	-0.05	0.03	0.03
crowd	0.0	-0.08	0.03	0.03
desks	0.0	-0.03	0.03	0.03
continuously	0.0	-0.09	0.05	0.05
busy	-0.19	0.0	0.19	0.0
waits	-0.02	0.0	0.02	0.02
main	-0.88	0.63	0.48	0.32
common	0.01	0.03	0.01	0.01
undergoing	-1.61	0.0	0.83	0.02
renovations	-0.99	-0.81	0.5	0.36
fighting	0.0	-0.09	0.05	0.05
crowds	-0.02	-0.1	0.02	0.02
difficult	-0.73	-0.01	0.75	0.01
luckly	0.0	-0.09	0.05	0.05
enjoyable	-0.34	-0.9	0.36	0.5
trips	0.0	0.01	0.01	0.01
hopefully	0.0	0.0	0.01	0.01
current	-0.02	-0.04	0.02	0.02
provide	-0.32	-0.47	0.32	0.41
needed	0.0	0.0	0.1	0.0
vibe	0.06	0.0	0.03	0.03
process	0.59	-0.03	0.59	0.01
mood	0.0	-0.02	0.02	0.02
attractions	-0.38	0.0	0.4	0.0
speed	0.45	-1.14	0.23	0.59
workout	2.12	-0.15	0.54	0.29
didnt	0.01	0.02	0.01	0.01
lakeshore	0.0	-0.02	0.03	0.03
drive	-1.32	0.02	0.67	0.01
heart	0.46	-0.45	0.23	0.3
industry	0.0	-0.02	0.01	0.01
wanting	-0.01	0.03	0.01	0.01
indicate	0.0	-0.04	0.05	0.05
fact	1.15	0.0	0.4	0.0
pretty	-0.01	0.0	0.23	0.0
problem	1.11	1.11	0.54	0.28
duty	0.0	0.06	0.02	0.02
difficulties	0.0	-0.04	0.05	0.05
assist	0.03	-0.02	0.03	0.03
accurately	0.0	-0.04	0.05	0.05
depict	0.0	-0.04	0.05	0.05
store	-0.0	1.27	0.01	0.56
anytime	0.01	0.01	0.01	0.01
notied	0.0	0.0	0.05	0.05
problems	-0.61	0.48	0.58	0.1
expensive	-0.75	-0.39	0.19	0.19
sevice	0.0	0.0	0.03	0.03
bag	-0.01	0.0	0.01	0.01
droped	0.0	0.0	0.05	0.05
chefs	0.0	0.0	0.03	0.03
cooking	0.01	0.02	0.01	0.01
terriable	0.0	0.0	0.05	0.05
dollars	-0.0	0.02	0.64	0.01
suppost	0.0	0.0	0.05	0.05
rare	0.0	0.0	0.03	0.03
burnt	0.0	-0.03	0.88	0.01
sack	0.0	0.0	0.05	0.05
rocks	0.0	0.0	0.03	0.03
covers	0.0	-0.02	0.02	0.02
chance	0.02	-0.36	0.01	0.32
appearance	0.0	-0.03	0.03	0.03
dark	-0.62	-0.29	0.59	0.41
dreary	0.0	-0.03	0.03	0.03
type	-0.62	0.0	0.32	0.0
setting	-0.01	-0.0	0.01	0.01
exterior	0.0	-0.03	0.03	0.03
desperate	0.0	-0.03	0.03	0.03
repair	-0.87	-1.39	0.9	0.7
spending	-0.0	-0.01	0.71	0.01
earned	0.0	-0.0	0.03	0.03
average	-1.35	0.0	0.68	0.0
amount	0.0	-0.38	0.67	0.29
rushed	0.0	-0.0	0.02	0.02
labor	-0.02	-0.02	0.02	0.02
positive	-0.01	0.02	0.01	0.01
aspects	0.0	-0.03	0.03	0.03
thermostat	0.0	0.0	0.83	0.02
properly	-2.77	-1.02	0.93	0.5
conditioner	0.0	-0.04	0.73	0.01
degrees	1.08	-0.02	0.55	0.01
warmer	0.03	0.0	0.03	0.03
colder	0.0	-0.03	0.03	0.03
bought	0.0	-0.04	0.02	0.02
download	0.0	-0.05	0.05	0.05
powerpoint	0.0	-0.05	0.05	0.05
send	-0.04	0.0	0.8	0.01
emails	-0.02	-0.02	0.02	0.02
ungodly	0.0	-0.05	0.05	0.05
dialup	0.0	-0.05	0.05	0.05
finding	0.02	-0.03	0.01	0.01
starbucks	0.02	-1.16	0.01	0.4
minibar	0.56	1.6	0.59	0.82
overpriced	-0.76	0.0	0.77	0.0
children	-0.33	-0.59	0.38	0.57
recommended	0.65	0.0	0.32	0.0
compared	0.01	0.68	0.01	0.36
amenities	0.0	-0.66	0.0	0.16
kids	0.0	-0.96	0.0	0.4
terrified	0.0	0.0	0.05	0.05
scowled	0.0	-0.03	0.03	0.03
yelled	0.0	0.0	0.05	0.05
formal	0.0	0.0	0.03	0.03
stiff	0.0	-0.01	0.02	0.02
breakable	0.0	0.0	0.05	0.05
items	-0.44	-0.02	0.45	0.01
narrowly	0.0	0.0	0.05	0.05
avoided	-0.02	0.0	0.02	0.02
breaking	0.0	0.0	0.05	0.05
vase	0.0	0.0	0.05	0.05
ill	0.0	0.02	0.02	0.02
tempered	0.0	0.0	0.05	0.05
cart	0.0	0.04	0.02	0.02
expense	0.0	0.02	0.02	0.02
excellent	0.7	1.02	0.72	0.39
inviting	0.01	0.0	0.01	0.01
break	-1.37	0.0	0.46	0.01
leaving	0.0	-0.01	0.71	0.01
downhill	0.0	0.0	0.02	0.02
footprints	0.0	0.0	0.05	0.05
odor	0.0	-0.61	0.95	0.53
stick	0.0	0.01	0.03	0.03
receptionist	0.58	0.03	0.63	0.01
care	0.28	0.89	0.34	0.29
delayed	0.0	-1.06	0.73	0.55
understand	0.0	0.03	0.62	0.01
picked	0.01	-0.29	0.01	0.35
leave	0.0	-0.91	0.0	0.31
details	0.02	-2.3	0.01	0.62
motel	-0.74	-1.44	0.77	0.41
trigger	0.0	0.0	0.05	0.05
images	0.0	0.0	0.03	0.03
hip	0.03	-0.01	0.01	0.01
rockers	0.0	0.0	0.05	0.05
sorely	0.0	-0.85	0.86	0.86
alludes	0.0	0.0	0.05	0.05
musicians	0.02	0.0	0.02	0.02
parties	0.0	0.0	0.03	0.03
hob	0.0	0.0	0.05	0.05
nob	0.03	-0.03	0.03	0.03
rich	0.01	-0.01	0.01	0.01
famous	0.0	-0.04	0.02	0.02
falls	0.0	-0.02	0.02	0.02
puts	0.0	0.0	0.03	0.03
kitchy	0.0	0.0	0.05	0.05
decorations	-0.04	0.08	0.02	0.02
exciting	0.02	-0.01	0.01	0.01
year	-0.17	-0.37	0.17	0.31
forward	-1.33	-0.43	0.34	0.41
dim	0.0	0.0	0.03	0.03
light	-0.01	0.0	0.65	0.0
ac	0.01	-0.02	0.01	0.01
friends	0.4	0.0	0.2	0.0
satisfied	0.01	-1.76	0.01	0.9
hot	0.05	-0.81	0.53	0.15
actual	-0.89	0.01	0.9	0.01
hate	0.0	-0.62	0.62	0.62
maintained	0.01	-0.04	0.01	0.01
customers	0.0	0.03	0.01	0.01
physically	0.0	0.02	0.83	0.02
dandy	0.0	0.0	0.05	0.05
repulsive	0.0	0.0	0.03	0.03
bellboy	0.02	-0.02	0.02	0.02
threw	0.0	0.0	0.03	0.03
ground	0.0	0.0	0.01	0.01
verbally	0.0	0.0	0.05	0.05
insects	0.0	0.0	0.03	0.03
kinds	0.0	-0.05	0.02	0.02
scurrying	0.0	0.0	0.03	0.03
pungent	0.0	0.0	0.05	0.05
human	0.0	0.03	0.03	0.03
excrement	0.0	0.0	0.05	0.05
fled	0.0	0.0	0.05	0.05
redeeming	0.0	0.1	0.02	0.02
tasted	0.01	-0.0	0.01	0.01
dirt	-0.85	0.01	0.88	0.01
arrogant	0.0	0.03	0.03	0.03
callous	0.0	0.0	0.05	0.05
ethic	0.0	0.0	0.05	0.05
child	0.0	0.02	0.83	0.02
cannot	0.02	0.04	0.01	0.01
cook	0.0	0.0	0.02	0.02
refunding	0.0	0.0	0.05	0.05
live	0.0	0.0	0.0	0.0
catch	0.0	-0.02	0.01	0.01
resembled	-0.03	0.0	0.03	0.03
amateur	0.0	0.0	0.03	0.03
rating	0.46	1.62	0.46	0.46
friend	0.0	0.0	0.0	0.0
il	-0.02	0.0	0.01	0.01
start	-0.31	0.0	0.34	0.0
rectify	0.0	0.03	0.03	0.03
dissatisfied	-0.83	-0.83	0.83	0.83
cheapest	-0.0	-0.02	0.01	0.01
assume	0.0	0.05	0.83	0.02
case	0.0	-0.0	0.65	0.01
site	-0.0	0.0	0.27	0.0
idea	-0.61	0.02	0.61	0.01
talking	0.0	-0.77	0.74	0.42
girls	0.01	0.02	0.01	0.01
disaster	0.0	0.0	0.05	0.05
arose	0.0	0.03	0.03	0.03
arrange	0.0	0.0	0.02	0.02
pick	0.0	-0.78	0.01	0.4
fit	0.01	-0.4	0.01	0.62
knew	0.0	0.69	0.0	0.27
van	0.0	0.0	0.03	0.03
three	0.0	0.0	0.0	0.0
spread	0.02	0.16	0.02	0.02
floors	-3.0	0.67	0.76	0.67
finagling	0.0	0.0	0.05	0.05
hadn	-0.9	-1.49	0.93	0.4
meant	0.0	-0.05	0.02	0.02
sense	0.0	0.02	0.02	0.02
urgency	0.0	0.0	0.05	0.05
voiced	0.0	0.0	0.03	0.03
concerns	0.0	0.0	0.03	0.03
apologies	-0.86	-0.02	0.86	0.01
inconveniences	0.0	0.0	0.03	0.03
creating	0.0	0.0	0.03	0.03
woken	0.0	0.06	0.03	0.03
funriture	0.0	0.0	0.05	0.05
rearranged	0.0	0.0	0.05	0.05
calls	-1.87	-0.04	0.95	0.01
continue	0.0	0.0	0.02	0.02
sooo	0.0	0.0	0.03	0.03
pet	0.01	-2.53	0.57	0.76
huge	0.38	-0.37	0.38	0.23
turd	0.0	0.0	0.03	0.03
animals	0.0	0.0	0.03	0.03
beautifully	0.71	-2.23	0.77	0.77
poo	0.0	0.0	0.05	0.05
portray	0.0	0.0	0.05	0.05
confusing	0.0	0.0	0.03	0.03
navigate	0.0	-0.01	0.02	0.02
answer	-0.88	0.05	0.9	0.01
questions	0.01	0.0	0.01	0.01
outrageously	0.0	0.0	0.05	0.05
rep	0.0	0.02	0.03	0.03
included	0.0	0.0	0.0	0.0
months	0.01	0.03	0.64	0.01
weird	-0.04	0.04	0.02	0.02
attending	0.01	0.01	0.01	0.01
colleague	0.0	-0.06	0.03	0.03
experiencing	0.0	-0.03	0.03	0.03
confirm	0.0	-0.08	0.03	0.03
cigarette	0.0	-2.56	0.92	0.92
spite	0.0	-0.01	0.83	0.02
change	0.02	-0.02	0.38	0.29
surly	0.0	-0.05	0.05	0.05
difficulty	0.0	-0.06	0.02	0.02
profile	0.03	-0.03	0.03	0.03
significantly	0.0	-0.06	0.03	0.03
fresher	0.0	-0.05	0.05	0.05
smelling	0.0	-0.03	0.03	0.03
hooked	0.0	-0.05	0.05	0.05
laptop	-0.62	-0.57	0.62	0.62
dismayed	0.0	-0.05	0.05	0.05
discover	-0.88	0.01	0.88	0.01
wi	-0.79	-0.67	0.27	0.35
fi	-0.79	-0.67	0.27	0.35
advantage	0.0	-1.25	0.62	0.62
ressies	0.0	-0.05	0.05	0.05
fortunately	0.0	0.0	0.02	0.02
jammies	0.0	-0.05	0.05	0.05
connectivity	0.0	-0.03	0.03	0.03
sacrifices	0.0	-0.05	0.05	0.05
determined	0.0	-0.03	0.03	0.03
color	0.0	-0.02	0.01	0.01
opinion	-0.02	-0.0	0.01	0.01
control	0.68	0.01	0.7	0.01
local	0.0	-0.02	0.01	0.01
wet	-0.0	0.02	0.01	0.01
washcloth	0.0	-0.05	0.05	0.05
promise	0.0	0.0	0.7	0.01
stray	0.0	-0.05	0.05	0.05
bits	0.0	-0.05	0.05	0.05
dna	0.0	-0.03	0.03	0.03
bunny	0.0	-0.0	0.03	0.03
population	0.0	-0.05	0.05	0.05
eradicated	0.0	-0.05	0.05	0.05
relax	0.41	-2.47	0.21	0.83
minor	0.01	0.01	0.01	0.01
starting	0.04	0.0	0.02	0.02
places	0.28	-0.44	0.3	0.1
edges	0.0	0.03	0.03	0.03
dinged	0.0	-0.05	0.05	0.05
peeve	0.0	-0.03	0.03	0.03
drawers	0.0	-0.0	0.02	0.02
rough	0.0	-0.04	0.02	0.02
unfinished	0.0	-0.03	0.03	0.03
wood	0.02	-0.04	0.02	0.02
dislike	0.0	-0.05	0.05	0.05
splinters	0.0	-0.05	0.05	0.05
cause	0.02	0.0	0.02	0.02
runs	0.0	-0.03	0.03	0.03
clothes	-0.02	0.1	0.02	0.02
considered	0.0	0.0	0.01	0.01
tolerable	0.0	0.0	0.03	0.03
pressure	-0.59	0.01	0.58	0.01
quiet	1.03	1.57	0.36	0.58
enjoying	0.01	-0.02	0.01	0.01
latte	0.0	-0.05	0.05	0.05
boats	-0.03	0.0	0.03	0.03
scale	-0.04	0.0	0.02	0.02
pleasure	-0.31	-1.18	0.31	0.31
stays	0.01	0.05	0.01	0.01
fail	-0.03	0.0	0.03	0.03
disclose	-0.05	0.0	0.05	0.05
heavily	-0.05	0.0	0.05	0.05
influenced	-0.05	0.0	0.05	0.05
wealth	-0.05	0.0	0.05	0.05
redily	-0.05	0.0	0.05	0.05
furnished	-0.27	0.0	0.26	0.0
attractive	-0.01	0.48	0.01	0.55
laundry	-0.02	0.01	0.02	0.02
leaves	-0.03	0.0	0.03	0.03
desired	-1.23	0.0	0.62	0.01
gray	-0.02	0.02	0.02	0.02
tint	-0.05	0.0	0.05	0.05
tobacco	-0.05	0.0	0.05	0.05
cleanliness	-0.28	-2.69	0.28	0.72
bedding	0.0	0.0	0.0	0.0
memorable	-0.02	-0.0	0.02	0.02
restful	-0.0	-0.02	0.02	0.02
isnt	-0.06	0.03	0.03	0.03
unhelpful	-0.89	-0.01	0.9	0.01
overcharged	-0.03	0.03	0.03	0.03
bunch	0.0	0.01	0.01	0.01
smokers	-0.03	0.0	0.03	0.03
thrown	-0.03	0.0	0.03	0.03
crazy	0.0	0.0	0.03	0.03
burns	0.0	-0.06	0.03	0.03
stains	-0.91	0.02	0.94	0.01
hole	-1.68	-0.0	0.86	0.01
punched	0.0	0.0	0.05	0.05
marginally	0.0	0.03	0.03	0.03
terms	-0.01	0.03	0.01	0.01
neighbors	0.0	-0.01	0.01	0.01
yelling	-0.02	-0.03	0.67	0.01
hanging	-0.88	0.03	0.88	0.01
plenty	-0.01	0.01	0.01	0.01
costs	-0.0	1.44	0.01	0.42
reccomend	0.02	-0.07	0.02	0.02
july	0.01	-0.01	0.01	0.5
select	-0.03	-0.05	0.01	0.01
ugly	0.0	-0.03	0.86	0.01
carpets	-0.78	-0.04	0.8	0.01
upper	0.0	0.0	0.01	0.01
level	0.0	-0.76	0.0	0.27
elevators	-2.89	0.89	0.74	0.84
partying	0.0	-0.13	0.05	0.05
quieted	0.0	-0.12	0.02	0.02
continental	-0.01	-0.04	0.01	0.01
fell	0.42	-0.0	0.42	0.01
awkwardly	0.0	-0.05	0.05	0.05
interacted	0.0	-0.05	0.05	0.05
generally	0.0	0.03	0.7	0.5
jobs	0.0	0.03	0.01	0.01
appreciate	0.01	0.03	0.01	0.01
popular	-0.02	-0.08	0.01	0.01
younger	0.02	0.01	0.02	0.02
excessive	0.0	-0.05	0.05	0.05
complaints	1.22	0.78	0.31	0.31
issue	-2.29	0.78	0.77	0.3
sleeper	-0.63	-0.0	0.64	0.01
bringing	0.04	-0.04	0.02	0.02
earplugs	0.0	-0.05	0.05	0.05
promises	0.0	0.03	0.03	0.03
upscale	0.7	-0.02	0.35	0.01
course	-0.38	0.97	0.43	0.35
includes	-0.02	0.0	0.02	0.02
awake	0.0	0.01	0.88	0.01
meet	0.01	0.0	0.01	0.01
favorite	-0.02	-0.36	0.52	0.22
celebrity	0.0	0.0	0.01	0.01
musician	0.0	0.0	0.05	0.05
celebrities	0.0	0.02	0.03	0.03
keeps	0.03	0.0	0.03	0.03
band	0.0	0.02	0.01	0.01
practicing	0.0	0.0	0.05	0.05
concert	0.0	0.0	0.02	0.02
gain	0.0	-0.03	0.03	0.03
coffee	0.34	2.03	0.07	0.43
played	0.0	0.0	0.05	0.05
art	0.0	0.0	0.37	0.0
deco	0.0	0.03	0.03	0.03
definition	0.0	0.0	0.05	0.05
shampooed	0.0	0.0	0.05	0.05
beer	-0.0	0.01	0.01	0.01
correct	-0.93	1.04	0.94	0.31
description	0.0	0.0	0.03	0.03
severely	-0.9	0.02	0.9	0.01
lacking	-1.55	-0.0	0.79	0.01
warmth	0.0	0.0	0.02	0.02
disdain	0.0	0.03	0.03	0.03
appeared	-1.09	0.85	0.57	0.29
accurate	0.0	-0.03	0.03	0.03
easy	0.0	0.0	0.58	0.0
real	0.0	-0.0	0.01	0.01
steady	0.0	0.0	0.03	0.03
drip	-0.84	0.02	0.86	0.01
matter	0.01	-0.01	0.01	0.01
knob	0.0	0.0	0.05	0.05
usual	0.0	1.21	0.01	0.62
bath	0.0	-0.34	0.0	0.19
soap	-0.78	-0.01	0.8	0.01
swept	0.0	0.0	0.05	0.05
wad	0.0	0.0	0.05	0.05
scraps	0.0	0.0	0.05	0.05
tissue	0.0	0.0	0.05	0.05
bowl	-0.01	0.01	0.01	0.01
stock	0.0	0.0	0.05	0.05
warm	0.0	0.0	0.0	0.0
blowing	-0.02	0.0	0.02	0.02
musky	0.0	0.0	0.03	0.03
complained	0.81	0.02	0.82	0.01
frustrated	0.0	0.04	0.62	0.01
